3M India,http://www.moneycontrol.com/india/stockpricequote/diversified/3mindia/MI42
Jindal (Hisar),http://www.moneycontrol.com/india/stockpricequote/steellarge/jindalstainlesshisar/JSH
Jindal PolyFilm,http://www.moneycontrol.com/india/stockpricequote/packaging/jindalpolyfilms/JPF01
Jindal Saw,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/jindalsaw/JS08
Jindal Steel,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/jindalsteelpower/JSP
JK Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/jammukashmirbank/JKB
JK Lakshmi Cem,http://www.moneycontrol.com/india/stockpricequote/cementmajor/jklakshmicement/JKL01
JK Tyre & Ind,http://www.moneycontrol.com/india/stockpricequote/tyres/jktyreindustries/JKT01
JM Financial,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jmfinancial/JMF
Johnson Control,http://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/johnsoncontrolshitachiairconditioningindia/HHL
JSW Energy,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/jswenergy/JE01
JSW Steel,http://www.moneycontrol.com/india/stockpricequote/steellarge/jswsteel/JSW01
Jubilant Food,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantfoodworks/JF04
Jubilant Life,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jubilantlifesciences/JO03
Just Dial,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/justdial/JD
Jyothy Labs,http://www.moneycontrol.com/india/stockpricequote/personalcare/jyothylaboratories/JL
Kajaria Ceramic,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/kajariaceramics/KC06
Kalpataru Power,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kalpatarupowertransmission/KPT
Kansai Nerolac,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP
Karnataka Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karnatakabank/KB04
Kaveri Seed,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaveriseedcompany/KSC01
KEC Intl,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kecinternational/KEC04
Kesoram,http://www.moneycontrol.com/india/stockpricequote/diversified/kesoramindustries/KI08
Kirloskar Oil,http://www.moneycontrol.com/india/stockpricequote/engines/kirloskaroilengines/KOE03
Kitex Garments,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kitexgarments/KG01
Kotak Mahindra,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/kotakmahindrabank/KMB
KPIT Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kpittechnologies/KPI02
KPR Mill,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kprmill/M15
KRBL,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/krbl/KRB01
Kwality,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/kwality/KDI01
L&T; Finance,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/ltfinanceholdings/LFH
L&T; Infotech,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/larsentoubroinfotech/LI12
L&T; Technology,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/lttechnologyservices/LTS
La Opala RG,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/laopalarg/LOR
Lakshmi Machine,http://www.moneycontrol.com/india/stockpricequote/textilesmachinery/lakshmimachineworks/LMW
Lakshmi Vilas,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/lakshmivilasbank/LVB
Larsen,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/larsentoubro/LT
Laurus Labs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lauruslabs/LL05
LIC Housing Fin,http://www.moneycontrol.com/india/stockpricequote/financehousing/lichousingfinance/LIC
Linde India,http://www.moneycontrol.com/india/stockpricequote/chemicals/lindeindia/BOC
Lupin,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lupin/L
M&M;,http://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/mahindramahindra/MM
M&M; Financial,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/mahindramahindrafinancialservices/MMF04
Magma Fincorp,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/magmafincorp/MF20
Mahanagar Gas,http://www.moneycontrol.com/india/stockpricequote/refineries/mahanagargas/MG02
Mahindra CIE,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/mahindracieautomotive/MF19
Mahindra Holida,http://www.moneycontrol.com/india/stockpricequote/hotels/mahindraholidaysresortsindia/MHR
Mahindra Life,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mahindralifespacedevelopers/MLD
Manappuram Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/manappuramfinance/MGF01
Manpasand Bever,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/manpasandbeverages/MB04
Marico,http://www.moneycontrol.com/india/stockpricequote/personalcare/marico/M13
Marksans Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/marksanspharma/MP21
Maruti Suzuki,http://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/marutisuzukiindia/MS24
Max Financial,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/maxfinancialservices/MI
Max India,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maxindia/MIL16
Mcleod,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/mcleodrusselindia/MRI02
MCX India,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/multicommodityexchangeindia/MCE
Minda Ind,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindaindustries/MI4
Mindtree,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/mindtree/MT13
MMTC Ltd,http://www.moneycontrol.com/india/stockpricequote/trading/mmtc/MMT
MOIL,http://www.moneycontrol.com/india/stockpricequote/miningminerals/moil/M18
Monsanto India,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/monsantoindia/MI39
Motherson Sumi,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/mothersonsumisystems/MSS01
Motilal Oswal,http://www.moneycontrol.com/india/stockpricequote/financegeneral/motilaloswalfinancialservices/MOF01
MphasiS,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/mphasis/MB02
MRF,http://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF
MRPL,http://www.moneycontrol.com/india/stockpricequote/refineries/mangalorerefinerypetrochemicals/MRP
MTNL,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/mahanagartelephonenigam/MTN
Muthoot Finance,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootfinance/MF10
NALCO,http://www.moneycontrol.com/india/stockpricequote/aluminium/nationalaluminiumcompany/NAC
Narayana Hruda,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/narayanahrudayalaya/NH
Natco Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/natcopharma/NP07
Nava Bharat Ven,http://www.moneycontrol.com/india/stockpricequote/diversified/navabharatventures/NBV
Navin Fluorine,http://www.moneycontrol.com/india/stockpricequote/chemicals/navinfluorineinternational/NFI
Navkar Corp,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/navkarcorporation/NC02
Navneet,http://www.moneycontrol.com/india/stockpricequote/printingstationery/navneeteducation/NP01
NBCC (India),http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/nbccindia/NBC01
NCC,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ncc/NCC01
Nestle,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/nestleindia/NI
Network 18,http://www.moneycontrol.com/india/stockpricequote/financegeneral/network18mediainvestments/NMI
NHPC,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/nhpc/N07
NIIT,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/niit/NII
NIIT Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/niittechnologies/NII02
Nilkamal,http://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
NLC India,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/nlcindia/NLC
NMDC,http://www.moneycontrol.com/india/stockpricequote/miningminerals/nmdc/NMD02
NTPC,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/ntpc/NTP
Oberoi Realty,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/oberoirealty/OR
OCL India,http://www.moneycontrol.com/india/stockpricequote/cementmajor/oclindia/OCL
Oil India,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilindia/OI13
Omaxe,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/omaxe/O02
ONGC,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilnaturalgascorporation/ONG
Oracle Fin Serv,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/oraclefinancialservicessoftware/OFS01
Orient Cement,http://www.moneycontrol.com/india/stockpricequote/cementmajor/orientcement/OC10
Oriental Bank,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/orientalbankcommerce/OBC
P and G,http://www.moneycontrol.com/india/stockpricequote/personalcare/proctergamblehygienehealthcare/PGH
Page Industries,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/pageindustries/PI35
Parag Milk Food,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/paragmilkfoods/PMF01
PC Jeweller,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/pcjeweller/PJ
Persistent,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/persistentsystems/PS15
Petronet LNG,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/petronetlng/PLN
Pfizer,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/pfizer/P
Phoenix Mills,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/phoenixmills/PM02
PI Industries,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/piindustries/PII
Pidilite Ind,http://www.moneycontrol.com/india/stockpricequote/chemicals/pidiliteindustries/PI11
Piramal Enter,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/piramalenterprises/PH05
PNB,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/punjabnationalbank/PNB05
PNB Housing Fin,http://www.moneycontrol.com/india/stockpricequote/financehousing/pnbhousingfinance/PHF
PNC Infratech,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/pncinfratech/PI26
Polaris Consult,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/polarisconsultingservices/PSL01
Power Finance,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/powerfinancecorporation/PFC02
Power Grid Corp,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/powergridcorporationindia/PGC
Praj Industries,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/prajindustries/PI17
Prestige Estate,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/prestigeestatesprojects/PEP02
Prism Cement,http://www.moneycontrol.com/india/stockpricequote/cementmajor/prismjohnson/PC
PTC India,http://www.moneycontrol.com/india/stockpricequote/trading/ptcindia/PTC02
PTC India Fin,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/ptcindiafinancialservices/PIF02
PVR,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pvr/PVR
Radico Khaitan,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/radicokhaitan/RK01
Rain Industries,http://www.moneycontrol.com/india/stockpricequote/cementmajor/rainindustries/RC12
Rajesh Exports,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/rajeshexports/RE07
Rallis India,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/rallisindia/RI03
Ramco Cements,http://www.moneycontrol.com/india/stockpricequote/cementmajor/theramcocements/MC
Rashtriya Chem,http://www.moneycontrol.com/india/stockpricequote/fertilisers/rashtriyachemicalsfertilisers/RCF01
Ratnamani Metal,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/ratnamanimetalstubes/RMT
Rattan Power,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/rattanindiapower/IP09
Raymond,http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/raymond/R
RBL Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/rblbank/RB03
REC,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/ruralelectrificationcorporation/REC02
Redington,http://www.moneycontrol.com/india/stockpricequote/computershardware/redingtonindia/RI37
Rel Capital,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/reliancecapital/RC
Relaxo Footwear,http://www.moneycontrol.com/india/stockpricequote/leatherproducts/relaxofootwears/RF07
Reliance,http://www.moneycontrol.com/india/stockpricequote/refineries/relianceindustries/RI
Reliance Comm,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/reliancecommunications/RC13
Reliance Infra,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/relianceinfrastructure/RI38
Reliance Naval,http://www.moneycontrol.com/india/stockpricequote/shipping/reliancenavalengineering/PS04
Reliance Power,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/reliancepower/RP
Religare Enterp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/religareenterprises/RE09
Repco Home,http://www.moneycontrol.com/india/stockpricequote/financehousing/repcohomefinance/RHF
Rolta,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/roltaindia/RI15
S H Kelkar,http://www.moneycontrol.com/india/stockpricequote/chemicals/shkelkarcompany/KC17
Sadbhav Engg,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/sadbhavengineering/SE19
SAIL,http://www.moneycontrol.com/india/stockpricequote/steellarge/steelauthorityindia/SAI
Sanofi India,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sanofiindia/AP26
SBI,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/statebankindia/SBI
Schaeffler Ind,http://www.moneycontrol.com/india/stockpricequote/bearings/schaefflerindia/FAG
Schneider Infra,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/schneiderelectricinfrastructure/SEI04
Sequent Scienti,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sequentscientific/PID01
Sharda Crop,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/shardacropchem/SC04
Sheela Foam,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sheelafoam/SF14
Shilpa,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19
Shipping Corp,http://www.moneycontrol.com/india/stockpricequote/shipping/shippingcorporationindia/SCI
Shoppers Stop,http://www.moneycontrol.com/india/stockpricequote/retail/shoppersstop/SS51
Shree Cements,http://www.moneycontrol.com/india/stockpricequote/cementmajor/shreecements/SC12
Shree Renuka,http://www.moneycontrol.com/india/stockpricequote/sugar/shreerenukasugars/SRS03
Shriram City,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramcityunionfinance/SCU
Shriram Trans,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramtransportfinancecorporation/STF
Siemens,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/siemens/S
Siti Networks,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sitinetworks/WWI
SJVN,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/sjvn/S11
SKF India,http://www.moneycontrol.com/india/stockpricequote/bearings/skfindia/SKF01
SML Isuzu,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/smlisuzu/SM
Sobha,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sobha/SD6
Solar Ind,http://www.moneycontrol.com/india/stockpricequote/chemicals/solarindustriesindia/SII04
Somany Ceramics,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/somanyceramics/SC49
Sonata,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sonatasoftware/SS42
South Ind Bk,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/southindianbank/SIB
SpiceJet,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/spicejet/SJ01
SREI Infra,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sreiinfrastructurefinance/SRE02
SRF,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/srf/SRF
Sterlite Techno,http://www.moneycontrol.com/india/stockpricequote/cablestelephone/sterlitetechnologies/ST20
Strides Shasun,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/stridesshasun/SA10
Sudarshan Chem,http://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08
Sun Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI
Sun Pharma Adv,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA
Sun TV Network,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/suntvnetwork/STN01
Sundram,http://www.moneycontrol.com/india/stockpricequote/fasteners/sundramfasteners/SF23
Sunteck Realty,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sunteckrealty/SR05
Supreme Ind,http://www.moneycontrol.com/india/stockpricequote/plastics/supremeindustries/SI48
Suven Life Sci,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/suvenlifesciences/SLS01
Suzlon Energy,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergy/SE17
Swan Energy,http://www.moneycontrol.com/india/stockpricequote/trading/swanenergy/SM09
Symphony,http://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/symphony/SCS04
Syndicate Bank,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/syndicatebank/SB9
Syngene Intl,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10
Take Solutions,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/takesolutions/TS09
Tamil Newsprint,http://www.moneycontrol.com/india/stockpricequote/paper/tamilnadunewsprintpapers/TNN
Tata Chemicals,http://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC
Tata Coffee,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tatacoffee/TC14
Tata Comm,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatacommunications/TC17
Tata Elxsi,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataelxsi/TE
Tata Global Bev,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tataglobalbeverage/TT
Tata Inv Corp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/tatainvestmentcorporation/TIC
Tata Motors,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotors/TM03
Tata Motors (D),http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotorsdvr/TMD
Tata Power,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/tatapowercompany/TPC
Tata Sponge,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/tataspongeiron/TSI
Tata Steel,http://www.moneycontrol.com/india/stockpricequote/steellarge/tatasteel/TIS
TCS,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataconsultancyservices/TCS
Tech Mahindra,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/techmahindra/TM4
Techno Electric,http://www.moneycontrol.com/india/stockpricequote/electricequipment/technoelectricengineeringcompany/TEE
Texmaco Rail,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/texmacorailengineering/TRE
Thermax,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/thermax/T
Thomas Cook,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/thomascookindia/TCI
Thyrocare Techn,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/thyrocaretechnologies/TT16
TI Financial,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/tifinancialholdings/TII
Timken,http://www.moneycontrol.com/india/stockpricequote/bearings/timkenindia/TI23
Titagarh Wagons,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/titagarhwagons/TW04
Titan Company,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01
Torrent Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06
Torrent Power,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/torrentpower/TP14
Trent,http://www.moneycontrol.com/india/stockpricequote/retail/trent/T04
Trident,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/trident/AI01
Triveni Turbine,http://www.moneycontrol.com/india/stockpricequote/electricequipment/triveniturbine/TT14
TTK Prestige,http://www.moneycontrol.com/india/stockpricequote/domesticappliances/ttkprestige/TTK02
TV TodayNetwork,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvtodaynetwork/TVT
TV18 Broadcast,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tv18broadcast/IBN
TVS Motor,http://www.moneycontrol.com/india/stockpricequote/auto23wheelers/tvsmotorcompany/TVS
TVS Srichakra,http://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03
UCO Bank,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/ucobank/UCO
Uflex,http://www.moneycontrol.com/india/stockpricequote/packaging/uflex/U01
Ujjivan Financi,http://www.moneycontrol.com/india/stockpricequote/financegeneral/ujjivanfinancialservices/UFS01
UltraTechCement,http://www.moneycontrol.com/india/stockpricequote/cementmajor/ultratechcement/UTC01
Unichem Labs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02
Union Bank,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unionbankindia/UBI01
Unitech,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U
United Brewerie,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02
UPL,http://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
V-Guard Ind,http://www.moneycontrol.com/india/stockpricequote/electricequipment/vguardindustries/VI02
Va Tech Wabag,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/vatechwabag/VTW
Vakrangee,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/vakrangee/VS
Vardhman Text,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vardhmantextiles/VT10
Varun Beverages,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/varunbeverages/VB05
Vedanta,http://www.moneycontrol.com/india/stockpricequote/miningminerals/vedanta/SG
Videocon Ind,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/videoconindustries/VLF
Vijaya Bank,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/vijayabank/VB03
Vinati Organics,http://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01
VIP Industries,http://www.moneycontrol.com/india/stockpricequote/plastics/vipindustries/VIP
Voltas,http://www.moneycontrol.com/india/stockpricequote/diversified/voltas/V
VST,http://www.moneycontrol.com/india/stockpricequote/cigarettes/vstindustries/VST
WABCO India,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/wabcoindia/WAB
Welspun Corp,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/welspuncorp/WGS
Welspun India,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/welspunindia/WI03
Westlife Dev,http://www.moneycontrol.com/india/stockpricequote/hotels/westlifedevelopment/DIC
Whirlpool,http://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/whirlpoolindia/WI
Wipro,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W
Wockhardt,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wockhardt/W05
Wonderla,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/wonderlaholidays/WH01
Yes Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/yesbank/YB
Zee Entertain,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/zeeentertainmententerprises/ZEE
Zensar Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/zensartechnologies/ZT02
None,
